110901,Aceh,Simeulue,Teupah Selatan
110902,Aceh,Simeulue,Simeulue Timur
110906,Aceh,Simeulue,Teupah Barat
110922,Aceh,Simeulue,Teupah Tengah
110903,Aceh,Simeulue,Simeulue Tengah
110907,Aceh,Simeulue,Teluk Dalam
110932,Aceh,Simeulue,Simeulue Cut
110904,Aceh,Simeulue,Salang
110950,Aceh,Simeulue,Simeulue Barat
110908,Aceh,Simeulue,Alafan
111001,Aceh,Aceh Singkil,Pulau Banyak
111016,Aceh,Aceh Singkil,Pulau Banyak Barat
111002,Aceh,Aceh Singkil,Singkil
111010,Aceh,Aceh Singkil,Singkil Utara
111015,Aceh,Aceh Singkil,Kuala Baru
111003,Aceh,Aceh Singkil,Simpang Kanan
111007,Aceh,Aceh Singkil,Gunung Meriah
111013,Aceh,Aceh Singkil,Danau Paris
111014,Aceh,Aceh Singkil,Suro
111012,Aceh,Aceh Singkil,Singkohor
111011,Aceh,Aceh Singkil,Kota Baharu
110101,Aceh,Aceh Selatan,Trumon
110112,Aceh,Aceh Selatan,Trumon Timur
110117,Aceh,Aceh Selatan,Trumon Tengah
110102,Aceh,Aceh Selatan,Bakongan
110116,Aceh,Aceh Selatan,Bakongan Timur
110122,Aceh,Aceh Selatan,Kota Bahagia
110103,Aceh,Aceh Selatan,Kluet Selatan
110115,Aceh,Aceh Selatan,Kluet Timur
110104,Aceh,Aceh Selatan,Kluet Utara
110113,Aceh,Aceh Selatan,Pasie Raja
110114,Aceh,Aceh Selatan,Kluet Tengah
110105,Aceh,Aceh Selatan,Tapak Tuan
110106,Aceh,Aceh Selatan,Sama Dua
110107,Aceh,Aceh Selatan,Sawang
110108,Aceh,Aceh Selatan,Meukek
110109,Aceh,Aceh Selatan,Labuhan Haji
110110,Aceh,Aceh Selatan,Labuhan Haji Timur
110111,Aceh,Aceh Selatan,Labuhan Haji Barat
110201,Aceh,Aceh Tenggara,Lawe Alas
110211,Aceh,Aceh Tenggara,Babul Rahmad
110215,Aceh,Aceh Tenggara,Tanoh Alas
110202,Aceh,Aceh Tenggara,Lawe Sigala-Gala
110206,Aceh,Aceh Tenggara,Babul Makmur
110209,Aceh,Aceh Tenggara,Semadam
110216,Aceh,Aceh Tenggara,Lauser
110203,Aceh,Aceh Tenggara,Bambel
110208,Aceh,Aceh Tenggara,Bukit Tusam
110214,Aceh,Aceh Tenggara,Lawe Sumur
110204,Aceh,Aceh Tenggara,Babussalam
110207,Aceh,Aceh Tenggara,Lawe Bulan
110205,Aceh,Aceh Tenggara,Badar
110210,Aceh,Aceh Tenggara,Darul Hasanah
110212,Aceh,Aceh Tenggara,Ketambe
110213,Aceh,Aceh Tenggara,Deleng Pokhkisen
110325,Aceh,Aceh Timur,Rantau Selamat
110324,Aceh,Aceh Timur,Sungai Raya
110311,Aceh,Aceh Timur,Peureulak
110303,Aceh,Aceh Timur,Peureulak Timur
110304,Aceh,Aceh Timur,Peureulak Barat
110319,Aceh,Aceh Timur,Ranto Peureulak
110312,Aceh,Aceh Timur,Idi Rayeuk
110302,Aceh,Aceh Timur,Peudawa
110321,Aceh,Aceh Timur,Banda Alam
110301,Aceh,Aceh Timur,Idi Tunong
110308,Aceh,Aceh Timur,Darul Ihsan
110310,Aceh,Aceh Timur,Idi Timur
110313,Aceh,Aceh Timur,Darul Aman
110314,Aceh,Aceh Timur,Nurussalam
110307,Aceh,Aceh Timur,Darul Falah
110315,Aceh,Aceh Timur,Julok
110323,Aceh,Aceh Timur,Indra Makmur
110320,Aceh,Aceh Timur,Pante Bidari
110309,Aceh,Aceh Timur,Serba Jadi
110316,Aceh,Aceh Timur,Simpang Ulim
110322,Aceh,Aceh Timur,Madat
110305,Aceh,Aceh Timur,Simpang Jernih
110306,Aceh,Aceh Timur,Peunaron
110318,Aceh,Aceh Timur,Birem Bayeun
110401,Aceh,Aceh Tengah,Linge
110409,Aceh,Aceh Tengah,Atu Lintang
110410,Aceh,Aceh Tengah,Jagong Jeget
110402,Aceh,Aceh Tengah,Bintang
110418,Aceh,Aceh Tengah,Lut Tawar
110413,Aceh,Aceh Tengah,Kebayakan
110404,Aceh,Aceh Tengah,Pegasing
110407,Aceh,Aceh Tengah,Bies
110405,Aceh,Aceh Tengah,Bebesen
110414,Aceh,Aceh Tengah,Kute Panang
110406,Aceh,Aceh Tengah,Silih Nara
110412,Aceh,Aceh Tengah,Ketol
110415,Aceh,Aceh Tengah,Celala
110408,Aceh,Aceh Tengah,Rusip Antara
110505,Aceh,Aceh Barat,Johan Pahlawan
110506,Aceh,Aceh Barat,Samatiga
110501,Aceh,Aceh Barat,Bubon
110517,Aceh,Aceh Barat,Arongan Lambalek
110507,Aceh,Aceh Barat,Woyla
110503,Aceh,Aceh Barat,Woyla Barat
110509,Aceh,Aceh Barat,Woyla Timur
110504,Aceh,Aceh Barat,Kaway XVI
110516,Aceh,Aceh Barat,Meureubo
110502,Aceh,Aceh Barat,Pantai Ceuremen
110510,Aceh,Aceh Barat,Panton Reu
110508,Aceh,Aceh Barat,Sungai Mas
110609,Aceh,Aceh Besar,Suka Makmur
110614,Aceh,Aceh Besar,Kuta Malaka
110620,Aceh,Aceh Besar,Simpang Tiga
110610,Aceh,Aceh Besar,Darul Imarah
110601,Aceh,Aceh Besar,Lhoong
110621,Aceh,Aceh Besar,Darul Kamal
110602,Aceh,Aceh Besar,Lhoknga
110612,Aceh,Aceh Besar,Peukan Bada
110615,Aceh,Aceh Besar,Leupung
110603,Aceh,Aceh Besar,Indrapuri
110613,Aceh,Aceh Besar,Pulo Aceh
110619,Aceh,Aceh Besar,Kuta Cot Glie
110604,Aceh,Aceh Besar,Seulimeum
110617,Aceh,Aceh Besar,Kota Jantho
110618,Aceh,Aceh Besar,Lembah Seulawah
110605,Aceh,Aceh Besar,Mesjid Raya
110606,Aceh,Aceh Besar,Darussalam
110622,Aceh,Aceh Besar,Baitussalam
110607,Aceh,Aceh Besar,Kuta Baro
110608,Aceh,Aceh Besar,Montasik
110623,Aceh,Aceh Besar,Blang Bintang
110611,Aceh,Aceh Besar,Ingin Jaya
110616,Aceh,Aceh Besar,Krueng Barona Jaya
110720,Aceh,Pidie,Kota Sigli
110710,Aceh,Pidie,Tangse
110701,Aceh,Pidie,Geumpang
110721,Aceh,Pidie,Pidie
110730,Aceh,Pidie,Keumala
110726,Aceh,Pidie,Mane
110711,Aceh,Pidie,Titeue
110722,Aceh,Pidie,Batee
110712,Aceh,Pidie,Sakti
110713,Aceh,Pidie,Mila
110723,Aceh,Pidie,Muara Tiga
110714,Aceh,Pidie,Padang Tiji
110715,Aceh,Pidie,Delima
110725,Aceh,Pidie,Grong Grong
110716,Aceh,Pidie,Indrajaya
110707,Aceh,Pidie,Glumpang Tiga
110717,Aceh,Pidie,Peukan Baro
110729,Aceh,Pidie,Glumpang Baro
110718,Aceh,Pidie,Kembang Tanjong
110708,Aceh,Pidie,Mutiara
110727,Aceh,Pidie,Mutiara Timur
110719,Aceh,Pidie,Simpang Tiga
110709,Aceh,Pidie,Tiro/Truseb
111106,Aceh,Bireuen,Ganda Pura
111117,Aceh,Bireuen,Kuta Blang
111101,Aceh,Bireuen,Samalanga
111111,Aceh,Bireuen,Simpang Mamplam
111108,Aceh,Bireuen,Pandrah
111102,Aceh,Bireuen,Jeunieb
111112,Aceh,Bireuen,Peulimbang
111103,Aceh,Bireuen,Peudada
111109,Aceh,Bireuen,Juli
111104,Aceh,Bireuen,Jeumpa
111113,Aceh,Bireuen,Kota Juang
111114,Aceh,Bireuen,Kuala
111110,Aceh,Bireuen,Jangka
111105,Aceh,Bireuen,Peusangan
111115,Aceh,Bireuen,Peusangan Selatan
111116,Aceh,Bireuen,Peusangan Siblah Krueng
111107,Aceh,Bireuen,Makmur
110810,Aceh,Aceh Utara,Baktiya
110821,Aceh,Aceh Utara,Baktiya Barat
110811,Aceh,Aceh Utara,Lhoksukon
110801,Aceh,Aceh Utara,Sawang
110802,Aceh,Aceh Utara,Nisam
110812,Aceh,Aceh Utara,Tanah Luas
110820,Aceh,Aceh Utara,Nibong
110827,Aceh,Aceh Utara,Nisam Antara
110828,Aceh,Aceh Utara,Banda Baro
110803,Aceh,Aceh Utara,Kuta Makmur
110813,Aceh,Aceh Utara,Samudera
110823,Aceh,Aceh Utara,Simpang Keramat
110814,Aceh,Aceh Utara,Syamtalira Aron
110804,Aceh,Aceh Utara,Syamtalira Bayu
110826,Aceh,Aceh Utara,Geureudong Pase
110805,Aceh,Aceh Utara,Meurah Mulia
110815,Aceh,Aceh Utara,Tanah Pasir
110825,Aceh,Aceh Utara,Lapang
110806,Aceh,Aceh Utara,Matangkuli
110817,Aceh,Aceh Utara,Muara Batu
110822,Aceh,Aceh Utara,Paya Bakong
110824,Aceh,Aceh Utara,Pirak Timu
110807,Aceh,Aceh Utara,Cot Girek
110818,Aceh,Aceh Utara,Dewantara
110808,Aceh,Aceh Utara,Tanah Jambo Aye
110819,Aceh,Aceh Utara,Langkahan
110809,Aceh,Aceh Utara,Seunudon
111201,Aceh,Aceh Barat Daya,Manggeng
111207,Aceh,Aceh Barat Daya,Lembah Sabil
111202,Aceh,Aceh Barat Daya,Tangan-Tangan
111208,Aceh,Aceh Barat Daya,Setia
111206,Aceh,Aceh Barat Daya,Blang Pidie
111209,Aceh,Aceh Barat Daya,Jeumpa
111203,Aceh,Aceh Barat Daya,Susoh
111204,Aceh,Aceh Barat Daya,Kuala Batee
111205,Aceh,Aceh Barat Daya,Babah Rot
111302,Aceh,Gayo Lues,Kuta Panjang
111306,Aceh,Gayo Lues,Blang Jerango
111301,Aceh,Gayo Lues,Blangkejeren
111308,Aceh,Gayo Lues,Putri Betung
111307,Aceh,Gayo Lues,Dabun Gelang
111311,Aceh,Gayo Lues,Blang Pegayon
111305,Aceh,Gayo Lues,Pining
111303,Aceh,Gayo Lues,Rikit Gaib
111309,Aceh,Gayo Lues,Pantan Cuaca
111304,Aceh,Gayo Lues,Terangun
111310,Aceh,Gayo Lues,Tripe Jaya
111608,Aceh,Aceh Tamiang,Tamiang Hulu
111611,Aceh,Aceh Tamiang,Bandar Pusaka
111603,Aceh,Aceh Tamiang,Kejuruan Muda
111612,Aceh,Aceh Tamiang,Tenggulun
111606,Aceh,Aceh Tamiang,Rantau
111604,Aceh,Aceh Tamiang,Kota Kuala Simpang
111607,Aceh,Aceh Tamiang,Seruway
111601,Aceh,Aceh Tamiang,Bendahara
111609,Aceh,Aceh Tamiang,Banda Mulia
111602,Aceh,Aceh Tamiang,Karang Baru
111610,Aceh,Aceh Tamiang,Sekerak
111605,Aceh,Aceh Tamiang,Manyak Payed
111501,Aceh,Nagan Raya,Darul Makmur
111511,Aceh,Nagan Raya,Tripa Makmur
111503,Aceh,Nagan Raya,Kuala
111506,Aceh,Nagan Raya,Kuala Pesisir
111507,Aceh,Nagan Raya,Tadu Raya
111504,Aceh,Nagan Raya,Beutong
111531,Aceh,Nagan Raya,Beutong Ateuh Banggalang
111502,Aceh,Nagan Raya,Seunagan
111508,Aceh,Nagan Raya,Suka Makmue
111505,Aceh,Nagan Raya,Seunagan Timur
111401,Aceh,Aceh Jaya,Teunom
111411,Aceh,Aceh Jaya,Pasie Raya
111406,Aceh,Aceh Jaya,Panga
111402,Aceh,Aceh Jaya,Krueng Sabee
111403,Aceh,Aceh Jaya,Setia Bakti
111404,Aceh,Aceh Jaya,Sampoiniet
111451,Aceh,Aceh Jaya,Darul Hikmah
111405,Aceh,Aceh Jaya,Jaya
111461,Aceh,Aceh Jaya,Indra Jaya
111701,Aceh,Bener Meriah,Timang Gajah
111709,Aceh,Bener Meriah,Gajah Putih
111705,Aceh,Bener Meriah,Pintu Rime Gayo
111702,Aceh,Bener Meriah,Bukit
111706,Aceh,Bener Meriah,Wih Pesam
111703,Aceh,Bener Meriah,Bandar
111708,Aceh,Bener Meriah,Bener Kelipah
111704,Aceh,Bener Meriah,Syiah Utama
111710,Aceh,Bener Meriah,Mesidah
111707,Aceh,Bener Meriah,Permata
111802,Aceh,Pidie Jaya,Meureudu
111830,Aceh,Pidie Jaya,Meurah Dua
111803,Aceh,Pidie Jaya,Bandar Dua
111828,Aceh,Pidie Jaya,Jangka Buya
111804,Aceh,Pidie Jaya,Ulim
111824,Aceh,Pidie Jaya,Trienggadeng
111805,Aceh,Pidie Jaya,Panteraja
111806,Aceh,Pidie Jaya,Bandar Baru
117101,Aceh,Kota Banda Aceh,Meuraxa
117108,Aceh,Kota Banda Aceh,Jaya Baru
117107,Aceh,Kota Banda Aceh,Banda Raya
117102,Aceh,Kota Banda Aceh,Baiturrahman
117105,Aceh,Kota Banda Aceh,Lueng Bata
117103,Aceh,Kota Banda Aceh,Kuta Alam
117106,Aceh,Kota Banda Aceh,Kuta Raja
117104,Aceh,Kota Banda Aceh,Syiah Kuala
117109,Aceh,Kota Banda Aceh,Ulee Kareng
117201,Aceh,Kota Sabang,Sukajaya
117202,Aceh,Kota Sabang,Sukakarya
117402,Aceh,Kota Langsa,Langsa Timur
117405,Aceh,Kota Langsa,Langsa Lama
117401,Aceh,Kota Langsa,Langsa Barat
117404,Aceh,Kota Langsa,Langsa Baro
117403,Aceh,Kota Langsa,Langsa Kota
117303,Aceh,Kota Lhokseumawe,Blang Mangat
117301,Aceh,Kota Lhokseumawe,Muara Dua
117304,Aceh,Kota Lhokseumawe,Muara Satu
117302,Aceh,Kota Lhokseumawe,Banda Sakti
117502,Aceh,Kota Subulussalam,Simpang Kiri
117503,Aceh,Kota Subulussalam,Penanggalan
117504,Aceh,Kota Subulussalam,Rundeng
117505,Aceh,Kota Subulussalam,Sultan Daulat
117501,Aceh,Kota Subulussalam,Longkib
120415,Sumatera Utara,Nias,Hiliduho
120417,Sumatera Utara,Nias,Hili Serangkai
120416,Sumatera Utara,Nias,Botomuzoi
120405,Sumatera Utara,Nias,Idano Gawo
120401,Sumatera Utara,Nias,Bawolato
120419,Sumatera Utara,Nias,Ulugawo
120409,Sumatera Utara,Nias,Gido
120471,Sumatera Utara,Nias,Sogaeadu
120402,Sumatera Utara,Nias,Ma U
120418,Sumatera Utara,Nias,Somolo - Molo
121307,Sumatera Utara,Mandailing Natal,Batahan
121323,Sumatera Utara,Mandailing Natal,Sinunukan
121302,Sumatera Utara,Mandailing Natal,Batang Natal
121309,Sumatera Utara,Mandailing Natal,Lingga Bayu
121322,Sumatera Utara,Mandailing Natal,Ranto Baek
121303,Sumatera Utara,Mandailing Natal,Kotanopan
121310,Sumatera Utara,Mandailing Natal,Ulu Pungkut
121313,Sumatera Utara,Mandailing Natal,Tambangan
121317,Sumatera Utara,Mandailing Natal,Lembah Sorik Marapi
121320,Sumatera Utara,Mandailing Natal,Puncak Sorik Marapi
121304,Sumatera Utara,Mandailing Natal,Muara Sipongi
121321,Sumatera Utara,Mandailing Natal,Pakantan
121305,Sumatera Utara,Mandailing Natal,Panyabungan
121315,Sumatera Utara,Mandailing Natal,Panyabungan Selatan
121311,Sumatera Utara,Mandailing Natal,Panyabungan Barat
121316,Sumatera Utara,Mandailing Natal,Panyabungan Utara
121314,Sumatera Utara,Mandailing Natal,Panyabungan Timur
121319,Sumatera Utara,Mandailing Natal,Huta Bargot
121301,Sumatera Utara,Mandailing Natal,Natal
121308,Sumatera Utara,Mandailing Natal,Muara Batang Gadis
121306,Sumatera Utara,Mandailing Natal,Siabu
121312,Sumatera Utara,Mandailing Natal,Bukit Malintang
121318,Sumatera Utara,Mandailing Natal,Naga Juang
120307,Sumatera Utara,Tapanuli Selatan,Batang Toru
120320,Sumatera Utara,Tapanuli Selatan,Marancar
120325,Sumatera Utara,Tapanuli Selatan,Muara Batang Toru
120301,Sumatera Utara,Tapanuli Selatan,Batang Angkola
120308,Sumatera Utara,Tapanuli Selatan,Sipirok
120321,Sumatera Utara,Tapanuli Selatan,Sayur Matinggi
120312,Sumatera Utara,Tapanuli Selatan,Tano Tombangan Angkola
120314,Sumatera Utara,Tapanuli Selatan,Arse
120309,Sumatera Utara,Tapanuli Selatan,Saipar Dolok Hole
120322,Sumatera Utara,Tapanuli Selatan,Aek Bilah
120304,Sumatera Utara,Tapanuli Selatan,Angkola Timur
120302,Sumatera Utara,Tapanuli Selatan,Angkola Selatan
120303,Sumatera Utara,Tapanuli Selatan,Angkola  Barat
120391,Sumatera Utara,Tapanuli Selatan,Angkola Sangkunur
120120,Sumatera Utara,Tapanuli Tengah,Pinang Sori
120111,Sumatera Utara,Tapanuli Tengah,Badiri
120107,Sumatera Utara,Tapanuli Tengah,Sibabangun
120101,Sumatera Utara,Tapanuli Tengah,Lumut
120117,Sumatera Utara,Tapanuli Tengah,Sukabangun
120116,Sumatera Utara,Tapanuli Tengah,Pandan
120115,Sumatera Utara,Tapanuli Tengah,Tukka
120102,Sumatera Utara,Tapanuli Tengah,Sarudik
120108,Sumatera Utara,Tapanuli Tengah,Tapian Nauli
120114,Sumatera Utara,Tapanuli Tengah,Sitahuis
120105,Sumatera Utara,Tapanuli Tengah,Kolang
120103,Sumatera Utara,Tapanuli Tengah,Sorkam
120112,Sumatera Utara,Tapanuli Tengah,Sorkam Barat
120119,Sumatera Utara,Tapanuli Tengah,Pasaribu Tobing
120104,Sumatera Utara,Tapanuli Tengah,Barus
120109,Sumatera Utara,Tapanuli Tengah,Sosor Gadong
120110,Sumatera Utara,Tapanuli Tengah,Andam Dewi
120118,Sumatera Utara,Tapanuli Tengah,Barus Utara
120106,Sumatera Utara,Tapanuli Tengah,Manduamas
120113,Sumatera Utara,Tapanuli Tengah,Sirandorung
120210,Sumatera Utara,Tapanuli Utara,Garoga
120211,Sumatera Utara,Tapanuli Utara,Sipahutar
120212,Sumatera Utara,Tapanuli Utara,Siborong-Borong
120217,Sumatera Utara,Tapanuli Utara,Pagaran
120203,Sumatera Utara,Tapanuli Utara,Parmonangan
120204,Sumatera Utara,Tapanuli Utara,Adian Koting
120205,Sumatera Utara,Tapanuli Utara,Sipoholon
120206,Sumatera Utara,Tapanuli Utara,Tarutung
120202,Sumatera Utara,Tapanuli Utara,Siatas Barita
120207,Sumatera Utara,Tapanuli Utara,Pahae Julu
120216,Sumatera Utara,Tapanuli Utara,Muara
120208,Sumatera Utara,Tapanuli Utara,Pahae Jae
120219,Sumatera Utara,Tapanuli Utara,Purbatua
120201,Sumatera Utara,Tapanuli Utara,Simangumban
120209,Sumatera Utara,Tapanuli Utara,Pangaribuan
121202,Sumatera Utara,Toba Samosir,Balige
121218,Sumatera Utara,Toba Samosir,Tampahan
121203,Sumatera Utara,Toba Samosir,Laguboti
121204,Sumatera Utara,Toba Samosir,Habinsaran
121215,Sumatera Utara,Toba Samosir,Borbor
121223,Sumatera Utara,Toba Samosir,Nassau
121205,Sumatera Utara,Toba Samosir,Silaen
121219,Sumatera Utara,Toba Samosir,Sigumpar
121206,Sumatera Utara,Toba Samosir,Porsea
121214,Sumatera Utara,Toba Samosir,Pintu Pohan Meranti
121220,Sumatera Utara,Toba Samosir,Siantar Narumonda
121221,Sumatera Utara,Toba Samosir,Parmaksian
121207,Sumatera Utara,Toba Samosir,Lumban Julu
121217,Sumatera Utara,Toba Samosir,Uluan
121216,Sumatera Utara,Toba Samosir,Ajibata
121222,Sumatera Utara,Toba Samosir,Bonatua Lunasi
121016,Sumatera Utara,Labuhan Batu,Rantau Selatan
121015,Sumatera Utara,Labuhan Batu,Rantau Utara
121004,Sumatera Utara,Labuhan Batu,Bilah Hilir
121019,Sumatera Utara,Labuhan Batu,Panai Hulu
121005,Sumatera Utara,Labuhan Batu,Bilah Hulu
121011,Sumatera Utara,Labuhan Batu,Panai Tengah
121012,Sumatera Utara,Labuhan Batu,Panai Hilir
121014,Sumatera Utara,Labuhan Batu,Pangkatan
121013,Sumatera Utara,Labuhan Batu,Bilah Barat
120910,Sumatera Utara,Asahan,Air Joman
120925,Sumatera Utara,Asahan,Silau Laut
120901,Sumatera Utara,Asahan,Bandar Pasir Mandoge
120902,Sumatera Utara,Asahan,Bandar Pulau
120913,Sumatera Utara,Asahan,Aek Songsongan
120912,Sumatera Utara,Asahan,Rahuning
120903,Sumatera Utara,Asahan,Pulau Rakyat
120920,Sumatera Utara,Asahan,Aek Kuasan
120911,Sumatera Utara,Asahan,Aek Ledong
120904,Sumatera Utara,Asahan,Sei Kepayang
120918,Sumatera Utara,Asahan,Sei Kepayang Barat
120919,Sumatera Utara,Asahan,Sei Kepayang Timur
120905,Sumatera Utara,Asahan,Tanjung Balai
120916,Sumatera Utara,Asahan,Kisaran Barat
120906,Sumatera Utara,Asahan,Simpang Empat
120915,Sumatera Utara,Asahan,Teluk Dalam
120907,Sumatera Utara,Asahan,Air Batu
120917,Sumatera Utara,Asahan,Kisaran Timur
120914,Sumatera Utara,Asahan,Sei Dadap
120908,Sumatera Utara,Asahan,Buntu Pane
120924,Sumatera Utara,Asahan,Tinggi Raja
120923,Sumatera Utara,Asahan,Setia Janji
120909,Sumatera Utara,Asahan,Meranti
120922,Sumatera Utara,Asahan,Pulo Bandring
120921,Sumatera Utara,Asahan,Rawang Panca Arga
120817,Sumatera Utara,Simalungun,Bosar Maligas
120810,Sumatera Utara,Simalungun,Raya
120811,Sumatera Utara,Simalungun,Dolok Silau
120801,Sumatera Utara,Simalungun,Silimakuta
120820,Sumatera Utara,Simalungun,Ujung Padang
120831,Sumatera Utara,Simalungun,Pematang Silimahuta
120802,Sumatera Utara,Simalungun,Purba
120812,Sumatera Utara,Simalungun,Silau Kahean
120827,Sumatera Utara,Simalungun,Haranggaol Horison
120803,Sumatera Utara,Simalungun,Dolok Pardamean
120813,Sumatera Utara,Simalungun,Raya Kahean
120804,Sumatera Utara,Simalungun,Sidamanik
120819,Sumatera Utara,Simalungun,Tapian Dolok
120825,Sumatera Utara,Simalungun,Pematang Sidamanik
120814,Sumatera Utara,Simalungun,Dolok Batu Nanggar
120805,Sumatera Utara,Simalungun,Girsang Sipangan Bolon
120815,Sumatera Utara,Simalungun,Siantar
120806,Sumatera Utara,Simalungun,Tanah Jawa
120823,Sumatera Utara,Simalungun,Gunung Malela
120826,Sumatera Utara,Simalungun,Hatonduhan
120822,Sumatera Utara,Simalungun,Gunung Maligas
120807,Sumatera Utara,Simalungun,Dolok Panribuan
120821,Sumatera Utara,Simalungun,Hutabayu Raja
120828,Sumatera Utara,Simalungun,Jawa Maraja Bah Jambi
120808,Sumatera Utara,Simalungun,Jorlang Hataran
120818,Sumatera Utara,Simalungun,Pematang Bandar
120832,Sumatera Utara,Simalungun,Bandar Huluan
120816,Sumatera Utara,Simalungun,Bandar
120829,Sumatera Utara,Simalungun,Panei
120830,Sumatera Utara,Simalungun,Bandar Masilam
120824,Sumatera Utara,Simalungun,Panombean Panei
121107,Sumatera Utara,Dairi,Tiga Lingga
121117,Sumatera Utara,Dairi,Gunung Sitember
121110,Sumatera Utara,Dairi,Pegagan Hilir
121108,Sumatera Utara,Dairi,Tanah Pinem
121103,Sumatera Utara,Dairi,Sidikalang
121114,Sumatera Utara,Dairi,Berampu
121113,Sumatera Utara,Dairi,Sitinjo
121109,Sumatera Utara,Dairi,Parbuluan
121104,Sumatera Utara,Dairi,Sumbul
121106,Sumatera Utara,Dairi,Silahi Sabungan
121105,Sumatera Utara,Dairi,Silima Pungga-Pungga
121115,Sumatera Utara,Dairi,Lae Parira
121116,Sumatera Utara,Dairi,Siempat Nempu
121111,Sumatera Utara,Dairi,Siempat Nempu Hulu
121112,Sumatera Utara,Dairi,Siempat Nempu Hilir
120611,Sumatera Utara,Karo,Berastagi
120601,Sumatera Utara,Karo,Mardingding
120609,Sumatera Utara,Karo,Tigapanah
120614,Sumatera Utara,Karo,Dolat Rayat
120612,Sumatera Utara,Karo,Laubaleng
120613,Sumatera Utara,Karo,Merek
120610,Sumatera Utara,Karo,Barusjahe
120602,Sumatera Utara,Karo,Tiga Binanga
120603,Sumatera Utara,Karo,Juhar
120604,Sumatera Utara,Karo,Munte
120605,Sumatera Utara,Karo,Kuta Buluh
120606,Sumatera Utara,Karo,Payung
120617,Sumatera Utara,Karo,Tiganderket
120607,Sumatera Utara,Karo,Simpang Empat
120615,Sumatera Utara,Karo,Naman Teran
120616,Sumatera Utara,Karo,Merdeka
120608,Sumatera Utara,Karo,Kabanjahe
120729,Sumatera Utara,Deli Serdang,Lubuk Pakam
120719,Sumatera Utara,Deli Serdang,Tanjung Morawa
120701,Sumatera Utara,Deli Serdang,Gunung Meriah
120730,Sumatera Utara,Deli Serdang,Pagar Merbau
120720,Sumatera Utara,Deli Serdang,Patumbak
120721,Sumatera Utara,Deli Serdang,Deli Tua
120702,Sumatera Utara,Deli Serdang,Sinembah Tanjung Muda Hulu
120703,Sumatera Utara,Deli Serdang,Sibolangit
120722,Sumatera Utara,Deli Serdang,Sunggal
120723,Sumatera Utara,Deli Serdang,Hamparan Perak
120704,Sumatera Utara,Deli Serdang,Kutalimbaru
120724,Sumatera Utara,Deli Serdang,Labuhan Deli
120705,Sumatera Utara,Deli Serdang,Pancur Batu
120706,Sumatera Utara,Deli Serdang,Namo Rambe
120725,Sumatera Utara,Deli Serdang,Percut Sei Tuan
120726,Sumatera Utara,Deli Serdang,Batang Kuis
120707,Sumatera Utara,Deli Serdang,Biru-Biru
120727,Sumatera Utara,Deli Serdang,Pantai Labu
120733,Sumatera Utara,Deli Serdang,Sinembah Tanjung Muda Hilir
120708,Sumatera Utara,Deli Serdang,Bangun Purba
120728,Sumatera Utara,Deli Serdang,Beringin
120718,Sumatera Utara,Deli Serdang,Galang
120515,Sumatera Utara,Langkat,Pangkalan Susu
120519,Sumatera Utara,Langkat,Sawit Seberang
120521,Sumatera Utara,Langkat,Pematang Jaya
120501,Sumatera Utara,Langkat,Bohorok
120508,Sumatera Utara,Langkat,Padang Tualang
120522,Sumatera Utara,Langkat,Sirapit
120509,Sumatera Utara,Langkat,Hinai
120502,Sumatera Utara,Langkat,Salapian
120523,Sumatera Utara,Langkat,Kutambaru
120510,Sumatera Utara,Langkat,Secanggang
120503,Sumatera Utara,Langkat,Sei Bingai
120504,Sumatera Utara,Langkat,Kuala
120511,Sumatera Utara,Langkat,Tanjung Pura
120512,Sumatera Utara,Langkat,Gebang
120505,Sumatera Utara,Langkat,Selesai
120513,Sumatera Utara,Langkat,Babalan
120506,Sumatera Utara,Langkat,Binjai
120517,Sumatera Utara,Langkat,Sei Lepan
120507,Sumatera Utara,Langkat,Stabat
120516,Sumatera Utara,Langkat,Brandan Barat
120520,Sumatera Utara,Langkat,Wampu
120518,Sumatera Utara,Langkat,Batang Serangan
120514,Sumatera Utara,Langkat,Besitang
121408,Sumatera Utara,Nias Selatan,Hibala
121411,Sumatera Utara,Nias Selatan,Tanah Masa
121420,Sumatera Utara,Nias Selatan,Pulau-Pulau Batu
121421,Sumatera Utara,Nias Selatan,Pulau-Pulau Batu Timur
121422,Sumatera Utara,Nias Selatan,Simuk
121423,Sumatera Utara,Nias Selatan,Pulau-Pulau Batu Barat
121424,Sumatera Utara,Nias Selatan,Pulau-Pulau Batu Utara
121402,Sumatera Utara,Nias Selatan,Teluk Dalam
121431,Sumatera Utara,Nias Selatan,Fanayama
121432,Sumatera Utara,Nias Selatan,Toma
121433,Sumatera Utara,Nias Selatan,Maniamolo
121434,Sumatera Utara,Nias Selatan,Mazino
121435,Sumatera Utara,Nias Selatan,Luahagundre Maniamolo
121436,Sumatera Utara,Nias Selatan,Onolalu
121407,Sumatera Utara,Nias Selatan,Amandraya
121441,Sumatera Utara,Nias Selatan,Aramo
121442,Sumatera Utara,Nias Selatan,Ulususua
121403,Sumatera Utara,Nias Selatan,Lahusa
121451,Sumatera Utara,Nias Selatan,Siduaori
121452,Sumatera Utara,Nias Selatan,Somambawa
121404,Sumatera Utara,Nias Selatan,Gomo
121461,Sumatera Utara,Nias Selatan,Susua
